,test_loss_dino,test_loss_yolo,train_loss_dino,train_loss_yolo,test_loss_dino_box,train_loss_dino_box
76,2.439429593086243,4.353247486220466,2.4255652729007933,4.237363569604026,6.616472000545926,6.3382196227709455
77,2.4456422752804228,4.10902672873603,2.4245703011751174,4.213908680942324,6.477736547258165,6.341814086172316
78,2.4379725999302333,4.752977016237047,2.4223636385467318,4.193069079849455,6.367187897364299,6.36044085820516
79,2.4486570133103265,4.20072000556522,2.4186088661352794,4.251381713814205,6.378984742694431,6.335127113925086
80,2.443805476029714,4.117210327254401,2.4233140885829925,4.201241393221749,6.78090164926317,6.326106829113431
81,2.4373380793465507,4.28997417555915,2.4206729412078856,4.197393306758669,6.364631832970513,6.338601434230805
82,2.435342134369744,4.143616877661811,2.4221361653672324,4.264590799808502,6.470510938432482,6.3217194808854
83,2.4427053001191883,4.092977629767524,2.420402949055036,4.261610398027632,6.369198984569973,6.317621574136946
84,2.4413431882858276,4.079993693033854,2.423541217048963,4.1844446029928,6.591620641284519,6.340346072779761
85,2.443557431962755,4.350986462169224,2.420819784535302,4.194582512643602,6.39939595858256,6.35164897441864
86,2.4483442359500462,4.083660697937011,2.4206975426938797,4.2472661654154455,6.650558031929863,6.327321517467499
87,2.4386786434385512,4.37557872666253,2.4225545833508173,4.201610165172153,6.379685216479832,6.340064091152615
88,2.443323904938168,4.14119910399119,2.420783684651057,4.2800957189665905,6.478366062376234,6.320301254590352
89,2.4367679794629415,4.320318444569906,2.4206661568747627,4.181039267778397,6.369617991977268,6.313284338845147
90,2.4590943574905397,4.267648969756232,2.4214290228154924,4.260602504014969,6.419253132078382,6.335482650332981
91,2.4349332239892747,4.076843039194743,2.423803512255351,4.2352331770790945,6.376350360446506,6.340051897366842
92,2.4530953460269505,4.1536673704783125,2.42129236360391,4.210959084828695,6.371460771560669,6.294697414504157
93,2.4402935597631665,4.064326776398553,2.4240884012646147,4.149348298708598,6.5219037161933056,6.341664980517494
94,2.4383090284135607,4.18747763633728,2.4206910656558143,4.180316880014208,6.363453637229072,6.306841328408983
95,2.4637120644251507,4.064509362644619,2.4247867345809935,4.195467857519786,6.365183544158936,6.315782217184703
96,2.438370880815718,4.056407144334581,2.4224638524982662,4.213939993249046,6.37384033203125,6.328929290506575
97,2.43706476688385,4.068840233484904,2.4209174563487372,4.225620641973284,6.377412266201443,6.321916817294227
98,2.445117523935106,4.395715398258633,2.421311678820186,4.147430807352066,6.367825990253024,6.296800952487522
99,2.468905234336853,4.081388494703504,2.41485087606642,4.233353853887982,6.5056098037295875,6.307033403714498
100,2.4349689298205908,4.053718707296583,2.4196858250432545,4.180587761269676,6.394480599297418,6.287190335326724
101,2.451375632815891,4.067955952220493,2.412216369973289,4.153577016459571,6.380383592181736,6.32013469669554
102,2.436748292711046,4.058645420604282,2.4139623022741743,4.134101380904515,6.379173040390015,6.269074710210164
103,2.4411964337031047,4.12450323369768,2.417525155676736,4.100748014450073,6.469130166371664,6.315087872081333
104,2.4352917459275987,4.214230439398023,2.4144672065973283,4.1151392771138084,6.3583378103044295,6.288486381371816
105,2.440968030028873,4.043880613644918,2.412330633070734,4.091854755745993,6.343956973817614,6.284810247686174
106,2.4523046798176233,4.039982546700371,2.414555088016722,4.1882018903891245,6.381036864386664,6.284024522039625
107,2.446832756201426,4.040665215916103,2.4111748142374885,4.146541320615345,6.351706160439385,6.292587333255344
108,2.4411302897665235,4.693265435430739,2.4128744221395917,4.175235882732603,6.340884754392836,6.3012584765752155
109,2.434719412856632,4.145544317033556,2.4135775768094594,4.13843865858184,6.363789516025119,6.293132660124037
110,2.4373941196335687,4.295641170607673,2.4167769385708704,4.172712829377916,6.34294958114624,6.298947887950473
