,test_loss_dino,test_loss_yolo,train_loss_dino,train_loss_yolo,test_loss_dino_box,train_loss_dino_box
160,1.8705164419280158,2.2717452499601576,1.7405797084172567,2.3887535995907254,4.367852038807339,3.058878297275967
161,1.9369645052485995,2.2747285975350273,1.7179777257972293,2.3257036596536635,4.3114931662877405,3.08246997528606
162,1.5039213551415338,2.151877442995707,1.730869460437033,2.3212019433577855,4.363085558679368,3.084307191769282
163,1.4287068830596077,2.265246570110321,1.724017663465606,2.4214759680959914,4.31094459162818,3.1100800520843928
164,1.9238933377795748,2.3042991836865743,1.7309805976019965,2.3792636384566626,4.390635387102763,3.1083066715134513
165,1.7796143849690755,2.242505035135481,1.7251614047421349,2.3524954626957575,4.153258294529385,3.0447970933384365
166,2.063190993997786,2.421435242229038,1.7526585972971387,2.3653284003337225,4.391353914472792,3.0856765694088404
167,1.677350511815813,2.2585229767693416,1.7377853476338916,2.29989705450005,3.8704575353198583,3.087197877632247
168,1.7518045239978366,2.1118101172977024,1.7167851365274853,2.33876474334134,4.038621004422506,3.078558630744616
169,1.719265349706014,2.22792102098465,1.693093306819598,2.338818671305974,4.468456392818027,3.075857077042262
170,1.8011899126900568,2.212583817376031,1.7309561736053891,2.4005291763279173,4.124673122829861,3.0666054397821427
171,1.7584420045216878,2.3241974512736,1.7343092075652546,2.36435729265213,3.978433428870307,3.0646769530243345
172,1.6589733004570006,2.3126041266653274,1.6740727530585395,2.3239802516169017,4.486845858891805,3.0130910999245115
173,2.000023791525099,2.1382180240419175,1.6845618231428994,2.3012403597434363,4.136186671257019,3.0099780741665096
174,2.0206001334720187,2.1815932207637365,1.7352048423555162,2.350079826513926,3.7708807203504775,3.015138035019239
175,1.6254355284902784,2.3330469873216417,1.676984382337994,2.3155434562100305,4.4707676437166,3.0725037203894723
176,1.7038904640409682,2.2359266546037464,1.7304018295473522,2.3351247045728893,4.566113562054104,3.03113900522391
177,1.96869668563207,2.189334095848931,1.7308245506551532,2.3352797279755273,4.660793659422133,3.0908637477291956
178,1.6640053828557333,2.320633025964101,1.6979822791284984,2.2948362522655064,4.11391302479638,3.0162680155701107
179,1.765687566333347,2.3094767967859906,1.7194471140702565,2.3149680925740137,4.223029589653015,2.999377746714486
180,1.5626325461599562,2.19221293926239,1.682365377081765,2.3236792825990253,3.9360519700580174,2.956707311007712
181,1.6893816921446059,2.179186867343055,1.685239264037874,2.2765604744354886,4.127347320980496,3.0222430013948016
182,1.6376088354322644,2.161007528834873,1.6470679303010305,2.317410694228278,4.582408936818441,2.993963693910175
